# id	name	entry	idglob	caller	site
13879	interface_category_land	1433B0A68	142AC2AD8	1400831C0	14009F427
13880	interface_category_armor	1433B0AB0	142AC2AEC	1400831C0	14009F460
13881	interface_category_air	1433B0AF8	142AC2AFC	1400831C0	14009F499
13882	interface_category_capital_ships	1433B0B40	142AC2B24	1400831C0	14009F4D2
13883	interface_category_screen_ships	1433B0B88	142AC2B40	1400831C0	14009F50B
13884	interface_category_other_ships	1433B0BD0	142AC2B5C	1400831C0	14009F544
13885	average_major_ic	143418220	142AE83F4	1400831C0	1400F12EE
13886	is_top_ic_country	143418268	142AE8424	1400831C0	1400F1327
13887	recently_leased_ic	1433A5620	142ABB4B8	1400831C0	14009656E
13888	prioritize	1434182B0	142AE8454	1400831C0	1400F1360
13889	designer	1434182F8	142AE8480	1400831C0	1400F1399
13890	draw_last	1433B6300	142AC4AA4	1400831C0	1400A3A4A
13891	equipment_variant_index	143418340	142AE84A4	1400831C0	1400F13D2
13892	default_offline_wiki	143418388	142AE84CC	1400831C0	1400F140B
13893	can_boost_other_ideologies	14343D540	142AC0DF0	1400831C0	14010EA12
13894	queue_move_command	1433A1720	142AF8064	1400831C0	14009338E
13895	continue_if_invalid	1434183D0	142AE84E0	1400831C0	1400F1444
13896	unit_move_action	1434488F8	142AC5E78	1400831C0	140117859
13897	unit_naval_move_action	143448940	142AC5E94	1400831C0	140117892
13898	unit_strategic_move_action	143448988	142AC5EC0	1400831C0	1401178CB
13899	pay_upfront	143418418	142AE8508	1400831C0	1400F147D
13900	interface_overview_category_index	1433B0D80	142AC2C4C	1400831C0	14009F69A
13901	remove_player_command	1433A17B0	142AF80C0	1400831C0	140093400
13902	reason	1433A17F8	142AB8A3C	1400831C0	140093439
13903	invade	143418460	142AE8534	1400831C0	1400F14B6
13904	paratroopers	1434490D8	142AC6390	1400831C0	140117E95
13905	ai_wants_divisions	143443D08	142780104	1400831C0	140113C3B
13906	unused_token_13906	1433DDD80	142AD32D4	1400831C0	1400C309A
13907	unused_token_13907	1433DDDC8	142AD32EC	1400831C0	1400C30D3
13908	set_country_controller_type_command	1433A1918	142AB8B08	1400831C0	14009351D
13909	num_owned_neighbour_states	143443D50	1427AE7C4	1400831C0	140113C74
13910	unused_token_13910	1433DDE10	142AD3304	1400831C0	1400C310C
13911	truce	1434184A8	142AE8544	1400831C0	1400F14EF
13912	is_island_state	143443D98	1427AE7C8	1400831C0	140113CAD
13913	tension_scaling_base_country	1434184F0	142AE8568	1400831C0	1400F1528
13914	unused_token_13914	1433DDE58	142AD331C	1400831C0	1400C3145
13915	has_elections	143443DE0	142780108	1400831C0	140113CE6
13916	cooperative_game	143418538	142AE858C	1400831C0	1400F1561
13917	pause_on_popups	143418580	142AE85B4	1400831C0	1400F159A
13918	order_new_complete_plan_command	1433A0640	142AF76A0	1400831C0	140092632
13919	unused_token_13919	1433DDEA0	142AD3334	1400831C0	1400C317E
13920	unused_token_13920	1433DDEE8	142AD334C	1400831C0	1400C31B7
13921	texture_mask_alt	1433B5B68	142AC478C	1400831C0	1400A3447
13922	alliance_strength_ratio	143443E28	14278010C	1400831C0	140113D1F
13923	clear_queued_actions	1433A1960	142AB8B30	1400831C0	140093556
13924	set_order_icon_and_color_command	1433A19A8	142AB8B64	1400831C0	14009358F
13925	unused_token_13925	1433DDF30	142AD3364	1400831C0	1400C31F0
13926	monthly_population	143440CF0	1427D6B64	1400831C0	140111628
13927	civilwar_target	143443E70	142780110	1400831C0	140113D58
13928	visual_level	1434185C8	142AE85E4	1400831C0	1400F15D3
13929	decryption_superiority	143418610	142AE85F4	1400831C0	1400F160C
13930	conversion_cost_mil_to_civ_factor	1433BFAE0	1427D65F0	1400831C0	1400AB286
13931	conversion_cost_civ_to_mil_factor	1433BFB28	1427D65F4	1400831C0	1400AB2BF
13932	can_occupy_non_war	14343D588	142AC0E30	1400831C0	14010EA4B
13933	is_in_peace_conference	143443EB8	142780114	1400831C0	140113D91
13934	adjacency_rule	143418658	142AE8604	1400831C0	1400F1645
13935	adjacency_rules	1434186A0	142AE862C	1400831C0	1400F167E
13936	neutral	1434186E8	142AE8658	1400831C0	1400F16B7
13937	required_provinces	143418730	142AE867C	1400831C0	1400F16F0
13938	unused_token_13938	1433DDF78	142AD337C	1400831C0	1400C3229
13939	has_unit_leader	143443F00	142780118	1400831C0	140113DCA
13940	keep_unit_leaders	1433AA498	142ABE8DC	1400831C0	14009A38D
13941	any_home_area_neighbor_country	143418778	142785228	1400831C0	1400F1729
13942	any_other_country	143444020	142780128	1400831C0	140113EAE
13943	all_other_country	143444068	14278012C	1400831C0	140113EE7
13944	every_other_country	1433AA570	1427537E8	1400831C0	14009A438
13945	random_other_country	1433AA5B8	1427537EC	1400831C0	14009A471
13946	has_non_aggression_pact_with	143443FD8	142780124	1400831C0	140113E75
13947	fire_for_sender	1433AA528	142ABE944	1400831C0	14009A3FF
13948	allowed_civil_war	1433AA4E0	142ABE904	1400831C0	14009A3C6
13949	num_faction_members	143443F48	14278011C	1400831C0	140113E03
13950	show_equipment_icon	1434187C0	142AE86C8	1400831C0	1400F1762
13951	graphical_culture_2d	143418808	142AE86EC	1400831C0	1400F179B
13952	contested	143418850	142AE870C	1400831C0	1400F17D4
13953	last_surrender_date	1433A5668	142ABB4D4	1400831C0	1400965A7
13954	session	143418898	142AE8728	1400831C0	1400F180D
13955	unassign_group	1434188E0	142AE8764	1400831C0	1400F1846
13956	points_factor	143440D38	142AC2EA0	1400831C0	140111661
13957	stat_weights	14339B540	142AF3BB4	1400831C0	14008E612
13958	target_width	14339B588	142AF3BF8	1400831C0	14008E64B
13959	target_template	14339B5D0	142AF3C24	1400831C0	14008E684
13960	allowed_types	1433B0900	142AC2A20	1400831C0	14009F30A
13961	width_weight	14339B7C8	142AF3DF0	1400831C0	14008E813
13962	naval_retreat_chance	143418928	1427D6010	1400831C0	1400F187F
13963	naval_retreat_speed	143418970	1427D6014	1400831C0	1400F18B8
13964	ships_at_battle_start	1434189B8	1427D6018	1400831C0	1400F18F1
13965	attacker_movement_speed	143418A00	142AE87F4	1400831C0	1400F192A
13966	logistics	143418A48	142AE8824	1400831C0	1400F1963
13967	sticky	143418A90	142AE884C	1400831C0	1400F199C
13968	display_phase	143418AD8	142AE8860	1400831C0	1400F19D5
13969	paused	143439130	142ABDF78	1400831C0	14010B430
13970	justify_war_goal_when_in_major_war_time	1433BFB70	1427D65F8	1400831C0	1400AB2F8
13971	unused_token_13971	1433DDFC0	142AD3394	1400831C0	1400C3262
13972	draw_weather_effects	1433B6A98	142AC4E88	1400831C0	1400A404D
13973	draw_water_reflections	1433B6AE0	142AC4EA8	1400831C0	1400A4086
13974	texture_quality	1433B6C48	142AC4F3C	1400831C0	1400A41A3
13975	draw_units	1433B6B28	142AC4EDC	1400831C0	1400A40BF
13976	draw_buildings	1433B6B70	142AC4F00	1400831C0	1400A40F8
13977	high_gfx_shaders	1433B6C00	142AC4F2C	1400831C0	1400A416A
13978	draw_map_full_res	1433B6BB8	142AC4F14	1400831C0	1400A4131
13979	remove_all_production_line_command	1433A1A38	142AB8BA8	1400831C0	140093601
13980	column_swap_factor	14339B810	142AF3E28	1400831C0	14008E84C
13981	conscription_factor	1433BFBB8	1427D65FC	1400831C0	1400AB331
13982	minimum_training_level	1433BFC00	1427D6600	1400831C0	1400AB36A
13983	enemies_strength_ratio	143443F90	142780120	1400831C0	140113E3C
13984	naval_invasion_capacity	1433BFC48	1427D6604	1400831C0	1400AB3A3
13985	unused_token_13985	1433DE008	142AD33AC	1400831C0	1400C329B
13986	transfer_offset_1	143449120	142AC63BC	1400831C0	140117ECE
13987	transfer_offset_2	143449168	142AC63E0	1400831C0	140117F07
13988	air_factory_balance	14339B420	142AF3A9C	1400831C0	14008E52E
13989	state_categories	1433BC378	142AC7AB4	1400831C0	1400A86A9
13990	equipment_production_factor	14339B468	142AF3AF8	1400831C0	14008E567
13991	unused_token_13991	1433DE050	142AD33C4	1400831C0	1400C32D4
13992	set_execution_type_command	1433A19F0	142AB8B88	1400831C0	1400935C8
13993	assign_all_forces_to	143418B20	142AE888C	1400831C0	1400F1A0E
13994	execution_type	14339B858	142AF3E60	1400831C0	14008E885
13995	add_human_command	1433A1A80	142AB8BC0	1400831C0	14009363A
13996	merge_split	143418B68	142AE88B4	1400831C0	1400F1A47
13997	request_gamestate_transfer_command	1433A1BA0	142AB8C68	1400831C0	14009371E
13998	is_sea_locked	143418BB0	142AE88C8	1400831C0	1400F1A80
13999	difficulty_settings	143418BF8	142AE8900	1400831C0	1400F1AB9
14000	difficulty_setting	143418C40	142AE893C	1400831C0	1400F1AF2
14001	unused_token_14001	1433DE098	142AD33DC	1400831C0	1400C330D
14002	unused_token_14002	1433DE0E0	142AD33F4	1400831C0	1400C3346
14003	collapse_conveyor_command	1433A1C30	142AB8CB4	1400831C0	140093790
14004	change_conveyor_position_command	1433A1C78	142AB8CD0	1400831C0	1400937C9
14005	replace_building_command	14339EBD0	142AF64E0	1400831C0	140091144
14006	replace_at_match	14339B6F0	142AF3D10	1400831C0	14008E768
14007	replace_with	14339B780	142AF3DAC	1400831C0	14008E7DA
14008	set_difficulty_multiplier_command	1433A1CC0	142AB8D04	1400831C0	140093802
14009	has_custom_difficulty_setting	1434440B0	142780130	1400831C0	140113F20
14010	override_market_equipment_price_levels_command	1433A3DA8	142ABA3B8	1400831C0	14009520F
14011	available_if_capitulated	143418C88	142AE8968	1400831C0	1400F1B2B
14012	has_any_custom_difficulty_setting	1434440F8	142780134	1400831C0	140113F59
14013	max_external_airplanes	143418CD0	142AE8990	1400831C0	1400F1B64
14014	match_value	14339B618	142AF3C54	1400831C0	14008E6BD
14015	unused_token_14015	1433DE128	142AD340C	1400831C0	1400C337F
14016	special_forces_doctrine_folder	1433B6F18	14294E4F0	1400831C0	1400A43DD
14017	has_country_custom_difficulty_setting	143444140	142780138	1400831C0	140113F92
14018	add_equipment_to_stockpile	1433AA600	1427C087C	1400831C0	14009A4AA
14019	producer	1433AA648	142ABE9F0	1400831C0	14009A4E3
14020	invasion_report	143418D18	142AE89D8	1400831C0	1400F1B9D
14021	is_researching_technology	143444188	14278013C	1400831C0	140113FCB
14022	change_conveyor_template_command	1433A0EB0	142AF7B34	1400831C0	140092CE0
14023	target_min_match	14339B738	142AF3D70	1400831C0	14008E7A1
14024	production_factory_start_efficiency_factor	1433BFC90	1427D6608	1400831C0	1400AB3DC
14025	unused_token_14025	1433DE170	142AD3424	1400831C0	1400C33B8
14026	ai_desired_divisions_factor	14339B198	1427D631C	1400831C0	14008E32D
14027	incoming_lend_lease	143418D60	142AE8A0C	1400831C0	1400F1BD6
14028	blitz	143418DA8	142AE8A48	1400831C0	1400F1C0F
14029	relative_position_id	143418DF0	142AE8A80	1400831C0	1400F1C48
14030	tests	143441128	142AC3088	1400831C0	14011197F
14031	unused_token_14031	1433DE1B8	142AD343C	1400831C0	1400C33F1
14032	fail	1434411B8	142AC30D4	1400831C0	1401119F1
14033	last_date	143441200	142AC3114	1400831C0	140111A2A
14034	run_count	143441170	142AC30B0	1400831C0	1401119B8
14035	else	1433AA690	142ABEA1C	1400831C0	14009A51C
14036	blitz_provinces	143418E38	142AE8A94	1400831C0	1400F1C81
14037	combat_log	143418E80	142AE8AC4	1400831C0	1400F1CBA
14038	set_equipment_variant_highlight_command	1433A1D08	142AB8D38	1400831C0	14009383B
14039	highlight	143418EC8	142AE8AF8	1400831C0	1400F1CF3
14040	all_provinces	1433AA720	142ABEA94	1400831C0	14009A58E
14041	limit_to_coastal	1433AA768	142ABEACC	1400831C0	14009A5C7
14042	limit_to_border	1433AA7B0	142ABEB00	1400831C0	14009A600
14043	limit_to_naval_base	1433AA7F8	142ABEB3C	1400831C0	14009A639
14044	limit_to_victory_point	1433AA840	142ABEB70	1400831C0	14009A672
14045	continuous_focus_palette	143418F10	142AE8B20	1400831C0	1400F1D2C
14046	daily_reward	143418F58	142AE8B34	1400831C0	1400F1D65
14047	send_volunteer_factor	143418FA0	1427D601C	1400831C0	1400F1D9E
14048	set_continuous_focus_command	1433A1D50	142AB8D64	1400831C0	140093874
14049	swap_ideas	1433AA8D0	142753904	1400831C0	14009A6E4
14050	drop_continuous_focus_command	1433A1D98	142AB8D8C	1400831C0	1400938AD
14051	damage_building	1433AA918	14274C94C	1400831C0	14009A71D
14052	supports_ai_strategy	14339B8A0	142AF3E90	1400831C0	14008E8BE
14053	current_continuous	143418FE8	142AE8B7C	1400831C0	1400F1DD7
14054	log_equipment_in_field	143441290	142AC316C	1400831C0	140111A9C
14055	log_manpower	1434412D8	142AC3198	1400831C0	140111AD5
14056	loggers	143441248	142AC3148	1400831C0	140111A63
14057	autonomous_state	14339DA60	142AF57C4	1400831C0	140090376
14058	min_freedom_level	14339DAA8	142AF57EC	1400831C0	1400903AF
14059	current_state	14339DAF0	142AF580C	1400831C0	1400903E8
14060	prev_state	14339DB38	142AF5818	1400831C0	140090421
14061	promote_autonomy_command	1433A1DE0	142AB8DC0	1400831C0	1400938E6
14062	remove_autonomy_command	1433A1E28	142AB8DE0	1400831C0	14009391F
14063	set_area_defense_setting_command	1433A1EB8	142AB8E1C	1400831C0	140093991
14064	unused_token_14064	1433DE200	142AD3454	1400831C0	1400C342A
14065	disabled	143419030	142AE8BA4	1400831C0	1400F1E10
14066	freedom_level	14339DB80	142AF5844	1400831C0	14009045A
14067	release_autonomy	1433AA960	142753908	1400831C0	14009A756
14068	set_autonomy	1433AA9A8	14275390C	1400831C0	14009A78F
14069	order_block_section_command	14339F7A0	142AF6DD4	1400831C0	140091A9E
14070	blocked_sections	143419078	142AE8BCC	1400831C0	1400F1E49
14071	autonomy_manpower_share	1433BFD20	1427D6610	1400831C0	1400AB44E
14072	area_defense_setting	1434190C0	142AE8BFC	1400831C0	1400F1E82
14073	area_defense_settings	143419108	142AE8C1C	1400831C0	1400F1EBB
14074	army_manpower	14339DBC8	142AF5870	1400831C0	140090493
14075	army_manpower_value	14339DC10	142AF589C	1400831C0	1400904CC
14076	army_manpower_need	14339DC58	142AF58CC	1400831C0	140090505
14077	unused_token_14077	1433DE248	142AD346C	1400831C0	1400C3463
14078	reduce_autonomy	1433A56B0	142ABB510	1400831C0	1400965E0
14079	increase_autonomy	1433A56F8	142ABB544	1400831C0	140096619
14080	autonomy_gain_trade	1433BFD68	1427D6614	1400831C0	1400AB487
14081	autonomy_gain_trade_factor	1433BFDB0	1427D6618	1400831C0	1400AB4C0
14082	unused_token_14082	1433DE290	142AD3484	1400831C0	1400C349C
14083	unused_token_14083	1433DE2D8	142AD349C	1400831C0	1400C34D5
14084	autonomy_gain_warscore	1433BFF18	1427D662C	1400831C0	1400AB5DD
14085	autonomy_gain_warscore_factor	1433BFF60	1427D6630	1400831C0	1400AB616
14086	autonomy_gain_ll_to_overlord	1433BFDF8	1427D661C	1400831C0	1400AB4F9
14087	autonomy_gain_ll_to_overlord_factor	1433BFE40	1427D6620	1400831C0	1400AB532
14088	autonomy_gain_ll_to_subject	1433BFE88	1427D6624	1400831C0	1400AB56B
14089	autonomy_gain_ll_to_subject_factor	1433BFED0	1427D6628	1400831C0	1400AB5A4
14090	unused_token_14090	1433DE320	142AD34B4	1400831C0	1400C350E
14091	unused_token_14091	1433DE368	142AD34CC	1400831C0	1400C3547
14092	add_to_tech_sharing_group	1433AAA38	1427512C0	1400831C0	14009A801
14093	remove_from_tech_sharing_group	1433AAA80	1427512C4	1400831C0	14009A83A
14094	technology_sharing_group	143440D80	142AC2ED0	1400831C0	14011169A
14095	add_autonomy_score	1433AAAC8	142753910	1400831C0	14009A873
14096	extra_trade_to_overlord_factor	14339DCA0	1427D6334	1400831C0	14009053E
14097	overlord_trade_cost_factor	14339DCE8	1427D6338	1400831C0	140090577
14098	unused_token_14098	1433DE3B0	142AD34E4	1400831C0	1400C3580
14099	unused_token_14099	1433DE3F8	142AD34FC	1400831C0	1400C35B9
14100	tech_sharing_group	143419150	142AE8C44	1400831C0	1400F1EF4
14101	is_in_tech_sharing_group	1434441D0	142780140	1400831C0	140114004
14102	unused_token_14102	1433DE440	142AD3514	1400831C0	1400C35F2
14103	unused_token_14103	1433DE488	142AD352C	1400831C0	1400C362B
14104	units_deployed_to_overlord	14343D618	142AC0E9C	1400831C0	14010EABD
14105	cic_to_overlord_factor	14339DD30	1427D633C	1400831C0	1400905B0
14106	mic_to_overlord_factor	14339DD78	1427D6340	1400831C0	1400905E9
14107	can_master_build_for_us	1433BFCD8	1427D660C	1400831C0	1400AB415
14108	research_sharing_per_country_bonus	1433BFFA8	1427D6634	1400831C0	1400AB64F
14109	research_sharing_per_country_bonus_factor	1433BFFF0	1427D6638	1400831C0	1400AB688
14110	modify_tech_sharing_bonus	1433AAB10	1427512C8	1400831C0	14009A8AC
14111	autonomy_state	14339DDC0	142AF59A4	1400831C0	140090622
14112	has_autonomy_state	143444218	142780144	1400831C0	14011403D
14113	compare_autonomy_progress_ratio	143444260	142780148	1400831C0	140114076
14114	compare_autonomy_state	1434442A8	14278014C	1400831C0	1401140AF
14115	can_decline_call_to_war	14343D5D0	142AC0E54	1400831C0	14010EA84
14116	bonuses	143419198	142AE8C6C	1400831C0	1400F1F2D
14117	prioritize_location	1434191E0	142AE8C9C	1400831C0	1400F1F66
14118	can_take_level	14339DE08	142AF59E8	1400831C0	14009065B
14119	can_lose_level	14339DE50	142AF5A0C	1400831C0	140090694
14120	add_autonomy_ratio	1433AAB58	142753914	1400831C0	14009A8E5
14121	ai_subject_wants_higher	14339DE98	142AF5A40	1400831C0	1400906CD
14122	ai_overlord_wants_lower	14339DEE0	142AF5A80	1400831C0	140090706
14123	set_cosmetic_tag	1433AABA0	142753918	1400831C0	14009A91E
14124	drop_cosmetic_tag	1433AABE8	14275391C	1400831C0	14009A957
14125	has_cosmetic_tag	1434442F0	142780150	1400831C0	1401140E8
14126	per_level_extra_cost	14343A888	142ABEE8C	1400831C0	14010C6AB
14127	cosmetic_tag	143419228	142AE8CC4	1400831C0	1400F1F9F
14128	master_build_autonomy_factor	1433C0038	1427D663C	1400831C0	1400AB6C1
14129	unused_token_14129	1433DE4D0	142AD3544	1400831C0	1400C3664
14130	prefer_name	143419270	142AE8CEC	1400831C0	1400F1FD8
14131	transfer_ship	1433AAC30	142753920	1400831C0	14009A990
14132	autonomy_gain	1433C0080	1427D6640	1400831C0	1400AB6FA
14133	army_leader_cost_factor	1433C00C8	1427D6644	1400831C0	1400AB733
14134	navy_leader_cost_factor	1433C0110	1427D6648	1400831C0	1400AB76C
14135	military_leader_cost_factor	1433C0158	1427D664C	1400831C0	1400AB7A5
14136	industry_free_repair_factor	1433C01A0	1427D6650	1400831C0	1400AB7DE
14137	unused_token_14137	1433DE518	142AD355C	1400831C0	1400C369D
14138	heat_attrition	1434192B8	1427D6020	1400831C0	1400F2011
14139	heat_attrition_factor	143419300	1427D6024	1400831C0	1400F204A
14140	executing_mission	143419348	142AE8D64	1400831C0	1400F2083
14141	subjects_autonomy_gain	1433C0230	1427D6658	1400831C0	1400AB850
14142	num_subjects	143444338	142780154	1400831C0	140114121
14143	area_priority	14339B4F8	142AF3B80	1400831C0	14008E5D9
14144	effectiveness	143419390	142AE8D94	1400831C0	1400F20BC
14145	effective_planes_count	1434193D8	142AE8DBC	1400831C0	1400F20F5
14146	civil_war_involvement_tension	1433C0278	1427D665C	1400831C0	1400AB889
14147	num_tech_sharing_groups	143444380	142780158	1400831C0	14011415A
14148	army_leader_start_level	143419420	1427D6028	1400831C0	1400F212E
14149	effective_air_superiority	143419468	142AE8E14	1400831C0	1400F2167
14150	price_levels	1433B77D0	142AC53A4	1400831C0	1400A4AC4
14151	is_faction_sharing	1434194B0	142AE8E3C	1400831C0	1400F21A0
14152	areas	1434194F8	142AE8E60	1400831C0	1400F21D9
14153	ground_damage_str	143419540	142AE8E90	1400831C0	1400F2212
14154	ground_damage_org	143419588	142AE8EBC	1400831C0	1400F224B
14155	mp_losses	1434195D0	142AE8EDC	1400831C0	1400F2284
14156	str_damage_from_air	143419618	142AE8F00	1400831C0	1400F22BD
14157	str_damage	143419660	142AE8F20	1400831C0	1400F22F6
14158	org_damage	1434196A8	142AE8F50	1400831C0	1400F232F
14159	has_template	143444458	142780164	1400831C0	140114205
14160	manpower_lost	1434196F0	142AE8F84	1400831C0	1400F2368
14161	manpower_lost_air_factor	143419738	142AE8FB0	1400831C0	1400F23A1
14162	unused_token_14162	1433DE560	142AD3574	1400831C0	1400C36D6
14163	equipment_lost	143419780	142AE8FE4	1400831C0	1400F23DA
14164	combat_side_data	1434197C8	142AE9018	1400831C0	1400F2413
14165	leader_hours	143419810	142AE9048	1400831C0	1400F244C
14166	defensive_victory	143419858	142AE907C	1400831C0	1400F2485
14167	combat_data	1434198A0	142AE909C	1400831C0	1400F24BE
14168	combat_data_index	1434198E8	142AE90C0	1400831C0	1400F24F7
14169	combat_data_entry	143419930	142AE90E8	1400831C0	1400F2530
14170	ref_count	143419978	142AE9100	1400831C0	1400F2569
14171	send_volunteers_desire	14339B8E8	142AF3EC0	1400831C0	14008E8F7
14172	modifier_hours	1434199C0	142AE9120	1400831C0	1400F25A2
14173	continuous_focus_position	143419A08	142AE9154	1400831C0	1400F25DB
14174	focuses	143419A50	142AE9178	1400831C0	1400F2614
14175	set_state_category	1433AAC78	14274C950	1400831C0	14009A9C9
